"case_id","case_family_id","query","current_context","activity_context","available_minutes","task_id","task_title","task_domain","task_contexts","task_estimated_minutes","draft_label","draft_reason","evidence_chunk_ids","human_decision","human_label","human_notes"
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-EYE-005","检查电脑观看距离","eye_health","home|school|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match writing need","KC-SRC-008-002A","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-EYE-006","检查手机观看距离","eye_health","home|school|commute|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match writing need","KC-SRC-008-002A","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-EYE-007","晚间学习同时开台灯和顶灯","eye_health","home","1","preferred","晚间家庭学习只开台灯时同时打开顶灯，与正式触发完全一致。","KC-SRC-008-002A","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-EYE-008","有条件时选择更大屏幕学习","eye_health","home|school|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match writing need","KC-SRC-008-002A","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-SLEEP-001","睡前停止玩手机和电子产品","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-001-007|KC-SRC-008-002B","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-SLEEP-002","今晚按平时固定时间睡觉","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-001-006|KC-SRC-007-004","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-SLEEP-003","周末起床时间别偏太多","sleep","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-007|KC-SRC-001-006","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-SLEEP-004","夜间减少高亮电子屏暴露","sleep","home|bedroom","5","invalid","time_constraint: estimated_minutes=5 exceeds available_minutes=1","KC-SRC-008-002B|KC-SRC-001-007","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-SLEEP-005","睡觉时关闭夜灯","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-SLEEP-006","夜间把卧室光线挡暗一些","sleep","home|bedroom","2","invalid","time_constraint: estimated_minutes=2 exceeds available_minutes=1","KC-SRC-008-002B","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-OUT-001","读写后的户外休息","outdoor","school|home|outdoor","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-REC-001","读写后的轻微活动","light_recovery","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-016","TGF-K-EVENING-LIGHTING","晚上在家写作业时只开了台灯，想用一分钟把学习照明调整好。","home","writing","1","MT-REC-002","远眺加轻微活动的组合休息","light_recovery","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-BREAK-001","连续读写后的远眺休息","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-BREAK-002","电子学习后的离屏远眺","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-BREAK-003","连续读写后的纯休息","study_break","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-BREAK-004","课间离开座位活动","study_break","school","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-008-004","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-SED-001","写作业久坐后的起身活动","sedentary","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-007-003","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-SED-002","娱乐久坐后的起身活动","sedentary","home","10","invalid","context_mismatch: formal execution_contexts=home does not include school","KC-SRC-007-003","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-EYE-001","读写姿势快速复位","eye_health","home|school|study_space","1","invalid","activity_mismatch: formal trigger/context_tags do not match screen need","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-EYE-002","停止躺着看书或看屏幕","eye_health","home|school|study_space","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-003-002|KC-SRC-008-008","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-EYE-003","移动场景先暂停阅读","eye_health","commute|home|school","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-003-002","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-EYE-004","换到合适光线再读写","eye_health","home|school|study_space","2","invalid","time_constraint: estimated_minutes=2 exceeds available_minutes=1","KC-SRC-003-002","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-EYE-005","检查电脑观看距离","eye_health","home|school|study_space","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-008-002A","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-EYE-006","检查手机观看距离","eye_health","home|school|commute|study_space","1","invalid","semantic_mismatch: formal trigger and applicability do not answer this scenario's information need","KC-SRC-008-002A","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-EYE-007","晚间学习同时开台灯和顶灯","eye_health","home","1","invalid","context_mismatch: formal execution_contexts=home does not include school","KC-SRC-008-002A","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-EYE-008","有条件时选择更大屏幕学习","eye_health","home|school|study_space","1","preferred","网络学习前已有多种设备可选时优先较大屏幕，与请求完全对应。","KC-SRC-008-002A","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-SLEEP-001","睡前停止玩手机和电子产品","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-001-007|KC-SRC-008-002B","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-SLEEP-002","今晚按平时固定时间睡觉","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-001-006|KC-SRC-007-004","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-SLEEP-003","周末起床时间别偏太多","sleep","home","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-007|KC-SRC-001-006","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-SLEEP-004","夜间减少高亮电子屏暴露","sleep","home|bedroom","5","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B|KC-SRC-001-007","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-SLEEP-005","睡觉时关闭夜灯","sleep","home|bedroom","1","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-SLEEP-006","夜间把卧室光线挡暗一些","sleep","home|bedroom","2","invalid","sleep_context_mismatch: formal sleep/non-sleep applicability does not match the current sleep context","KC-SRC-008-002B","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-OUT-001","读写后的户外休息","outdoor","school|home|outdoor","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-REC-001","读写后的轻微活动","light_recovery","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
"TRG-017","TGF-DEVICE-CHOICE","在学校开始网络学习前，手边有手机和平板可选，想先选更合适的屏幕。","school","screen","1","MT-REC-002","远眺加轻微活动的组合休息","light_recovery","home|school|study_space","10","invalid","time_constraint: estimated_minutes=10 exceeds available_minutes=1","KC-SRC-003-003|KC-SRC-008-006","","",""
